id_student,code_module,code_presentation,risk_probability,avg_assessment_score,total_lms_clicks
1585768,BBB,2014J,0.8062831521980048,50.666666666666664,195.0
1874935,BBB,2014J,0.7072572589720053,62.2,285.0
1888723,BBB,2014J,0.9420595667574752,75.71428571428571,0.0
1891028,BBB,2014J,0.8710589445640784,36.5,109.0
1926542,BBB,2014J,0.7254417700082197,59.2,320.0
1928536,BBB,2014J,0.8442177753966404,48.25,25.0
1929491,BBB,2014J,0.9420595667574752,75.71428571428571,0.0
1993672,BBB,2014J,0.7116447558662224,48.8,1503.0
2003628,BBB,2014J,0.9510876234949004,75.71428571428571,21.0
2045569,BBB,2014J,0.8360289368007328,1.0,165.0
2049740,BBB,2014J,0.8008242714701173,24.5,442.0
2051809,BBB,2014J,0.9604846291041567,75.71428571428571,0.0
2093092,BBB,2014J,0.9604846291041567,75.71428571428571,0.0
2103305,BBB,2014J,0.7347530532313448,72.5,214.0
2108914,BBB,2014J,0.9604846291041567,75.71428571428571,0.0
2145101,BBB,2014J,0.9604846291041567,75.71428571428571,0.0
2159336,BBB,2014J,0.9604890193424273,75.71428571428571,0.0
2169127,BBB,2014J,0.9420595667574752,75.71428571428571,0.0
2177423,BBB,2014J,0.8479438344193138,100.0,334.0
2192113,BBB,2014J,0.8308505012138068,1.0,312.0
2213814,BBB,2014J,0.8456535000382026,39.5,88.0
2218789,BBB,2014J,0.9604846291041567,75.71428571428571,0.0
2239766,BBB,2014J,0.9604846291041567,75.71428571428571,0.0
2241250,BBB,2014J,0.945742094303186,75.71428571428571,136.0
2263129,BBB,2014J,0.9604846291041567,75.71428571428571,0.0
2264569,BBB,2014J,0.8521738506182044,1.0,73.0
2269561,BBB,2014J,0.8357181188026475,35.25,171.0
2276854,BBB,2014J,0.9047560825814123,1.0,19.0
2285017,BBB,2014J,0.9420595667574752,75.71428571428571,0.0
2292824,BBB,2014J,0.9420595667574752,75.71428571428571,0.0
2296716,BBB,2014J,0.8325441597762991,1.0,191.0
2299745,BBB,2014J,0.8075306197013262,27.5,282.0
2318161,BBB,2014J,0.7339180155513485,53.2,395.0
2326401,BBB,2014J,0.7015285562588507,66.0,188.0
2344216,BBB,2014J,0.9604846291041567,75.71428571428571,0.0
2349805,BBB,2014J,0.9510876234949004,75.71428571428571,25.0
2357372,BBB,2014J,0.9703505347484379,75.71428571428571,0.0
2394741,BBB,2014J,0.8274718518524683,25.5,312.0
2399380,BBB,2014J,0.9203235183366641,100.0,38.0
2423078,BBB,2014J,0.7657012555402293,70.0,17.0
2426442,BBB,2014J,0.8124488081524297,35.5,211.0
2426864,BBB,2014J,0.7719964854272873,46.6,372.0
2454351,BBB,2014J,0.9731870860832271,75.71428571428571,58.0
2459279,BBB,2014J,0.9722580753855629,75.71428571428571,52.0
2464901,BBB,2014J,0.8806167760517141,1.0,19.0
2487430,BBB,2014J,0.7146317345473487,54.4,440.0
2494258,BBB,2014J,0.7677216321551381,51.8,340.0
2497189,BBB,2014J,0.9014669024355401,100.0,23.0
2537934,BBB,2014J,0.8439966145958568,46.333333333333336,156.0
2542310,BBB,2014J,0.8744835714758196,100.0,127.0
2603061,BBB,2014J,0.9604846291041567,75.71428571428571,0.0
2603534,BBB,2014J,0.9467004203735536,75.71428571428571,0.0
2609768,BBB,2014J,0.9510876234949004,75.71428571428571,41.0
2610170,BBB,2014J,0.9420595667574752,75.71428571428571,0.0
2614271,BBB,2014J,0.9679523038968979,75.71428571428571,0.0
2627398,BBB,2014J,0.798575659503639,57.666666666666664,138.0
2627493,BBB,2014J,0.9604846291041567,75.71428571428571,0.0
2629503,BBB,2014J,0.9074518636033433,100.0,29.0
2660510,BBB,2014J,0.7945506649727925,41.6,333.0
2681505,BBB,2014J,0.8163426661111624,54.8,61.0
2682693,BBB,2014J,0.8560666929988759,1.0,158.0
2684107,BBB,2014J,0.9604846291041567,75.71428571428571,0.0
2687739,BBB,2014J,0.9722580753855629,75.71428571428571,31.0
2698591,BBB,2014J,0.9703505347484379,75.71428571428571,0.0
28418,CCC,2014B,0.8306264012745871,31.5,328.0
40333,CCC,2014B,0.9607536253596051,75.71428571428571,174.0
54391,CCC,2014B,0.8271059141450262,44.5,179.0
59541,CCC,2014B,0.8062879964382454,40.0,441.0
69489,CCC,2014B,0.9530376937788806,75.71428571428571,215.0
70771,CCC,2014B,0.8254812091394368,50.0,181.0
74290,CCC,2014B,0.8070827733139329,10.0,271.0
75469,CCC,2014B,0.9709523573765612,75.71428571428571,0.0
79461,CCC,2014B,0.767321263216981,33.714285714285715,810.0
83453,CCC,2014B,0.8250490512319807,30.0,382.0
88758,CCC,2014B,0.9808271098006736,75.71428571428571,51.0
96538,CCC,2014B,0.8343922780644245,36.0,182.0
97486,CCC,2014B,0.9510876234949004,75.71428571428571,13.0
100621,CCC,2014B,0.9510876234949004,75.71428571428571,59.0
107028,CCC,2014B,0.7742041584070478,62.625,85.0
108947,CCC,2014B,0.9604846291041567,75.71428571428571,0.0
116174,CCC,2014B,0.972479198223878,75.71428571428571,76.0
118098,CCC,2014B,0.811886360573024,35.22222222222222,537.0
119729,CCC,2014B,0.8005699379497361,10.0,573.0
124124,CCC,2014B,0.9510876234949004,75.71428571428571,21.0
129198,CCC,2014B,0.7341575161097292,44.0,1516.0
129638,CCC,2014B,0.7205103984420266,33.0,921.0
129878,CCC,2014B,0.79385530299515,19.666666666666668,251.0
131695,CCC,2014B,0.8370602966589539,46.0,223.0
132191,CCC,2014B,0.9519058343285386,75.71428571428571,79.0
153687,CCC,2014B,0.9714203347213101,75.71428571428571,0.0
155067,CCC,2014B,0.7891803054553082,48.5,75.0
162650,CCC,2014B,0.8238434840359313,36.0,399.0
165647,CCC,2014B,0.7730189333349773,43.916666666666664,710.0
172301,CCC,2014B,0.9510876234949004,75.71428571428571,35.0
174807,CCC,2014B,0.9545819152472932,75.71428571428571,0.0
178654,CCC,2014B,0.9325408288639665,75.71428571428571,0.0
194377,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
227833,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
228153,CCC,2014B,0.8722929467238602,30.0,128.0
228743,CCC,2014B,0.9545819152472932,75.71428571428571,0.0
229499,CCC,2014B,0.9731870860832271,75.71428571428571,51.0
230340,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
232833,CCC,2014B,0.8319735081231227,48.0,151.0
234068,CCC,2014B,0.7436630303034683,70.0,2.0
235175,CCC,2014B,0.9582867198052278,75.71428571428571,0.0
239707,CCC,2014B,0.7666301730303335,49.0,444.0
241955,CCC,2014B,0.8022801311387316,30.0,313.0
243351,CCC,2014B,0.9545819152472932,75.71428571428571,0.0
244902,CCC,2014B,0.8455869182705581,0.0,134.0
246248,CCC,2014B,0.9510876234949004,75.71428571428571,4.0
248252,CCC,2014B,0.8574040619910853,23.0,239.0
250092,CCC,2014B,0.9478070902369273,75.71428571428571,134.0
255140,CCC,2014B,0.9709695423649235,75.71428571428571,83.0
256532,CCC,2014B,0.9616663814098197,75.71428571428571,41.0
261042,CCC,2014B,0.9604846291041567,75.71428571428571,0.0
262391,CCC,2014B,0.7553520525942607,59.0,463.0
264285,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
266915,CCC,2014B,0.7698723439262164,46.0,537.0
267118,CCC,2014B,0.7141037728961696,72.66666666666667,318.0
268127,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
272103,CCC,2014B,0.9582867198052278,75.71428571428571,0.0
277577,CCC,2014B,0.7306065966116826,74.58333333333333,6.0
277809,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
279883,CCC,2014B,0.8403571370289796,49.0,167.0
294578,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
295893,CCC,2014B,0.8100798841183412,24.4,541.0
300059,CCC,2014B,0.8240147737791347,47.75,293.0
300594,CCC,2014B,0.8011600487674836,32.0,293.0
305974,CCC,2014B,0.9604846291041567,75.71428571428571,0.0
308391,CCC,2014B,0.7662675231443999,52.0,273.0
308918,CCC,2014B,0.785980711004703,56.5,267.0
309515,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
312886,CCC,2014B,0.9510876234949004,75.71428571428571,10.0
314555,CCC,2014B,0.9605806407037129,75.71428571428571,169.0
315322,CCC,2014B,0.8100094480554805,7.0,261.0
318574,CCC,2014B,0.9702012771093199,75.71428571428571,95.0
321112,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
328261,CCC,2014B,0.8336319102086466,46.0,197.0
330862,CCC,2014B,0.7498633643913268,51.25,568.0
330994,CCC,2014B,0.9666797665082801,75.71428571428571,48.0
335648,CCC,2014B,0.855412829430323,50.0,108.0
338604,CCC,2014B,0.748822295973455,59.44444444444444,342.0
339353,CCC,2014B,0.9604846291041567,75.71428571428571,0.0
342089,CCC,2014B,0.9731870860832271,75.71428571428571,31.0
344396,CCC,2014B,0.83161785480141,50.0,169.0
347257,CCC,2014B,0.9604846291041567,75.71428571428571,0.0
347764,CCC,2014B,0.8720188619819517,40.0,85.0
349069,CCC,2014B,0.8124926824691093,40.0,255.0
353066,CCC,2014B,0.9545819152472932,75.71428571428571,0.0
353660,CCC,2014B,0.9441475005172809,75.71428571428571,219.0
353979,CCC,2014B,0.8583885563106017,49.25,71.0
356274,CCC,2014B,0.8613093661904838,30.0,149.0
357214,CCC,2014B,0.9538683754260314,75.71428571428571,6.0
357485,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
360547,CCC,2014B,0.9666797665082801,75.71428571428571,39.0
363374,CCC,2014B,0.8379970834937489,40.0,247.0
364920,CCC,2014B,0.9510876234949004,75.71428571428571,6.0
365993,CCC,2014B,0.7558993037584334,63.0,162.0
366872,CCC,2014B,0.9604846291041567,75.71428571428571,0.0
367807,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
371113,CCC,2014B,0.9538683754260314,75.71428571428571,54.0
374055,CCC,2014B,0.9731870860832271,75.71428571428571,2.0
375688,CCC,2014B,0.9690254650436266,75.71428571428571,133.0
376701,CCC,2014B,0.8527133736456085,10.0,280.0
383015,CCC,2014B,0.9612096099414275,75.71428571428571,0.0
383311,CCC,2014B,0.8541363917156972,0.0,60.0
383971,CCC,2014B,0.7213327104419729,35.857142857142854,770.0
385120,CCC,2014B,0.815283520014695,29.333333333333332,722.0
385980,CCC,2014B,0.77062513025865,57.0,358.0
386189,CCC,2014B,0.8698122473273423,33.0,110.0
388750,CCC,2014B,0.8712501930195041,38.0,276.0
389680,CCC,2014B,0.9588064839383145,75.71428571428571,0.0
392289,CCC,2014B,0.9325408288639665,75.71428571428571,0.0
395164,CCC,2014B,0.9614528139316947,75.71428571428571,175.0
397797,CCC,2014B,0.7287228684291829,57.0,321.0
399863,CCC,2014B,0.9709370633458453,75.71428571428571,0.0
400063,CCC,2014B,0.9731870860832271,75.71428571428571,3.0
404239,CCC,2014B,0.9517636542337519,75.71428571428571,84.0
406265,CCC,2014B,0.7967773319987976,100.0,223.0
406337,CCC,2014B,0.9654251132701362,75.71428571428571,74.0
406846,CCC,2014B,0.8373814981391949,39.0,188.0
406937,CCC,2014B,0.8010130655373255,40.0,287.0
408371,CCC,2014B,0.964497067582575,75.71428571428571,100.0
409540,CCC,2014B,0.8104263255890649,50.0,288.0
412268,CCC,2014B,0.7403499079492022,30.0,787.0
419233,CCC,2014B,0.7313418368511861,71.0,129.0
419536,CCC,2014B,0.7891611175841874,60.0,174.0
420428,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
429220,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
432718,CCC,2014B,0.8613093661904838,10.0,146.0
434573,CCC,2014B,0.9510876234949004,75.71428571428571,6.0
435271,CCC,2014B,0.7928230931275404,50.0,460.0
437432,CCC,2014B,0.9490058703350295,75.71428571428571,193.0
438313,CCC,2014B,0.7044692440653383,63.75,366.0
439669,CCC,2014B,0.9510876234949004,75.71428571428571,47.0
440297,CCC,2014B,0.9783152688295124,75.71428571428571,11.0
440591,CCC,2014B,0.971223158448936,75.71428571428571,7.0
440905,CCC,2014B,0.7739893074891365,47.166666666666664,572.0
441606,CCC,2014B,0.7716333976831532,61.38461538461539,195.0
442530,CCC,2014B,0.9182096371915699,75.71428571428571,268.0
442954,CCC,2014B,0.9510876234949004,75.71428571428571,62.0
446295,CCC,2014B,0.8662995934279496,75.71428571428571,298.0
447306,CCC,2014B,0.8451698020499299,20.0,87.0
465194,CCC,2014B,0.9604846291041567,75.71428571428571,0.0
465517,CCC,2014B,0.9297199364831156,75.71428571428571,191.0
465719,CCC,2014B,0.8920503606267833,11.0,47.0
466714,CCC,2014B,0.8408456046879881,34.5,371.0
467753,CCC,2014B,0.7958592212140746,51.0,313.0
467894,CCC,2014B,0.8521738506182044,10.0,103.0
468753,CCC,2014B,0.7810364196722936,46.77777777777778,411.0
469732,CCC,2014B,0.9666797665082801,75.71428571428571,26.0
470002,CCC,2014B,0.7890953071777942,52.0,372.0
471018,CCC,2014B,0.721005699008128,57.5,426.0
472856,CCC,2014B,0.9731870860832271,75.71428571428571,5.0
474283,CCC,2014B,0.8315335846415998,34.666666666666664,388.0
474377,CCC,2014B,0.9604846291041567,75.71428571428571,0.0
474759,CCC,2014B,0.8261383527312492,46.0,152.0
475443,CCC,2014B,0.713608892907367,37.0,777.0
475556,CCC,2014B,0.8409669847057663,50.0,67.0
476868,CCC,2014B,0.9517636542337519,75.71428571428571,117.0
478025,CCC,2014B,0.812759626150515,30.0,214.0
479714,CCC,2014B,0.9545819152472932,75.71428571428571,0.0
479725,CCC,2014B,0.9510876234949004,75.71428571428571,34.0
480928,CCC,2014B,0.8756680120572569,21.5,609.0
481024,CCC,2014B,0.7204057268757549,70.0,188.0
484174,CCC,2014B,0.8307334801211832,41.333333333333336,570.0
484305,CCC,2014B,0.9289925160555782,75.71428571428571,246.0
486378,CCC,2014B,0.8714232940208076,40.0,72.0
487494,CCC,2014B,0.86820341973162,75.71428571428571,282.0
487570,CCC,2014B,0.8080664106517564,44.0,214.0
488431,CCC,2014B,0.7302854969384799,46.666666666666664,873.0
489309,CCC,2014B,0.7028795796288647,75.71428571428571,588.0
490297,CCC,2014B,0.8237463484708294,45.714285714285715,664.0
490587,CCC,2014B,0.8607719351944831,41.0,690.0
490665,CCC,2014B,0.97243345019087,75.71428571428571,49.0
491232,CCC,2014B,0.9538683754260314,75.71428571428571,35.0
491742,CCC,2014B,0.8360289368007328,4.0,171.0
492900,CCC,2014B,0.7191040115497768,57.22222222222222,376.0
493822,CCC,2014B,0.7228113056644097,41.5,739.0
497047,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
497080,CCC,2014B,0.8452761002724728,33.5,135.0
498138,CCC,2014B,0.7195583529260451,50.666666666666664,552.0
498225,CCC,2014B,0.9731870860832271,75.71428571428571,17.0
498741,CCC,2014B,0.8085099053722762,41.111111111111114,488.0
500001,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
501443,CCC,2014B,0.8220724240440549,20.5,415.0
502466,CCC,2014B,0.7925730838285441,19.0,798.0
502833,CCC,2014B,0.7005442338416344,60.666666666666664,393.0
503872,CCC,2014B,0.7796803816809473,34.2,599.0
504057,CCC,2014B,0.9441278972965302,75.71428571428571,173.0
505520,CCC,2014B,0.817512940722349,52.666666666666664,181.0
505967,CCC,2014B,0.8786344311606058,100.0,179.0
506380,CCC,2014B,0.9510876234949004,75.71428571428571,7.0
507801,CCC,2014B,0.9666797665082801,75.71428571428571,3.0
508848,CCC,2014B,0.9604846291041567,75.71428571428571,0.0
509122,CCC,2014B,0.9325408288639665,75.71428571428571,0.0
509649,CCC,2014B,0.767519259847372,50.166666666666664,426.0
512353,CCC,2014B,0.8662856766162947,38.0,135.0
513997,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
514186,CCC,2014B,0.8433716388607864,10.0,490.0
515278,CCC,2014B,0.742919387358867,60.0,301.0
515936,CCC,2014B,0.852080187689132,27.0,362.0
516685,CCC,2014B,0.8016167963327527,20.0,350.0
518116,CCC,2014B,0.7382124468364326,54.0,311.0
518330,CCC,2014B,0.9731870860832271,75.71428571428571,13.0
519589,CCC,2014B,0.8101895024604795,20.0,249.0
521542,CCC,2014B,0.9731870860832271,75.71428571428571,13.0
521601,CCC,2014B,0.9498329702567565,75.71428571428571,69.0
522682,CCC,2014B,0.8541363917156972,20.0,54.0
523239,CCC,2014B,0.7717326989080167,49.75,423.0
523271,CCC,2014B,0.964497067582575,75.71428571428571,110.0
523710,CCC,2014B,0.831289736080566,30.0,285.0
526547,CCC,2014B,0.8613093661904838,30.0,151.0
528023,CCC,2014B,0.8407349124702912,36.0,385.0
529153,CCC,2014B,0.8333755689381855,10.0,206.0
529434,CCC,2014B,0.7909367872319443,46.111111111111114,540.0
530113,CCC,2014B,0.789121818770526,60.0,192.0
530270,CCC,2014B,0.972520431542183,75.71428571428571,55.0
530481,CCC,2014B,0.7029550894483081,68.0,9.0
530936,CCC,2014B,0.8392026506897983,16.0,251.0
532252,CCC,2014B,0.9666797665082801,75.71428571428571,18.0
532531,CCC,2014B,0.7653554286467004,45.25,634.0
532859,CCC,2014B,0.8728468690325552,10.0,176.0
534047,CCC,2014B,0.9666797665082801,75.71428571428571,10.0
534074,CCC,2014B,0.9489829023026207,75.71428571428571,89.0
535590,CCC,2014B,0.9582867198052278,75.71428571428571,0.0
535682,CCC,2014B,0.8473488250359729,0.0,67.0
539695,CCC,2014B,0.8064376907358729,26.0,500.0
539971,CCC,2014B,0.8373827489304972,43.6,348.0
540937,CCC,2014B,0.9510876234949004,75.71428571428571,1.0
541184,CCC,2014B,0.831289736080566,30.0,315.0
542721,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
543571,CCC,2014B,0.9510876234949004,75.71428571428571,37.0
543628,CCC,2014B,0.9545819152472932,75.71428571428571,0.0
544075,CCC,2014B,0.9325408288639665,75.71428571428571,0.0
545045,CCC,2014B,0.8063596545129846,10.0,232.0
546400,CCC,2014B,0.9722580753855629,75.71428571428571,54.0
546675,CCC,2014B,0.704539151483762,40.88235294117647,1590.0
546954,CCC,2014B,0.9325408288639665,75.71428571428571,0.0
547571,CCC,2014B,0.7519992453869251,58.666666666666664,395.0
547816,CCC,2014B,0.9801834957079505,75.71428571428571,24.0
548383,CCC,2014B,0.7089363982977875,66.0,115.0
551856,CCC,2014B,0.7853592018834463,24.0,621.0
552590,CCC,2014B,0.8574040619910853,9.333333333333334,252.0
555368,CCC,2014B,0.8238434840359313,38.0,398.0
555953,CCC,2014B,0.8373814981391949,40.0,187.0
556007,CCC,2014B,0.9702012771093199,75.71428571428571,112.0
556042,CCC,2014B,0.7636403975544804,56.333333333333336,218.0
556587,CCC,2014B,0.7981773964586419,26.5,561.0
557172,CCC,2014B,0.9666797665082801,75.71428571428571,28.0
557849,CCC,2014B,0.9545819152472932,75.71428571428571,0.0
557995,CCC,2014B,0.757102900018147,47.8,655.0
558122,CCC,2014B,0.7968120963026211,43.0,289.0
559157,CCC,2014B,0.7717937884064168,35.5,683.0
561823,CCC,2014B,0.8136269518510747,43.0,481.0
562585,CCC,2014B,0.8369585600996075,49.333333333333336,225.0
563556,CCC,2014B,0.9731870860832271,75.71428571428571,37.0
563631,CCC,2014B,0.8591379561206083,30.0,163.0
564325,CCC,2014B,0.7189317851716319,69.0,266.0
564444,CCC,2014B,0.8830263666810876,75.71428571428571,250.0
564841,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
566704,CCC,2014B,0.9210474934130457,75.71428571428571,263.0
566872,CCC,2014B,0.8277350254872654,47.0,176.0
568047,CCC,2014B,0.802924911764195,37.5,302.0
570113,CCC,2014B,0.8632766861077719,40.0,136.0
571276,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
571365,CCC,2014B,0.9510876234949004,75.71428571428571,24.0
571702,CCC,2014B,0.9545819152472932,75.71428571428571,0.0
572401,CCC,2014B,0.8550252223498154,25.5,201.0
572909,CCC,2014B,0.8567169408081228,48.0,77.0
573197,CCC,2014B,0.8315366123822301,39.0,193.0
573665,CCC,2014B,0.9510876234949004,75.71428571428571,10.0
573701,CCC,2014B,0.8488405349545758,50.0,137.0
574564,CCC,2014B,0.9628943052735275,75.71428571428571,145.0
574580,CCC,2014B,0.8240670996424471,75.71428571428571,488.0
575287,CCC,2014B,0.8093273752172319,60.0,90.0
577273,CCC,2014B,0.8442177753966404,50.0,35.0
577352,CCC,2014B,0.9604846291041567,75.71428571428571,0.0
577603,CCC,2014B,0.9722580753855629,75.71428571428571,25.0
577688,CCC,2014B,0.9545819152472932,75.71428571428571,0.0
579321,CCC,2014B,0.9779798020422612,75.71428571428571,1.0
580477,CCC,2014B,0.7767206724920716,65.25,77.0
580768,CCC,2014B,0.8560666929988759,21.0,160.0
581328,CCC,2014B,0.9731870860832271,75.71428571428571,40.0
581745,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
584305,CCC,2014B,0.9588064839383145,75.71428571428571,0.0
584586,CCC,2014B,0.7401640988040772,66.2,228.0
584749,CCC,2014B,0.9703505347484379,75.71428571428571,0.0
584756,CCC,2014B,0.9604846291041567,75.71428571428571,0.0
584913,CCC,2014B,0.941347145365399,75.71428571428571,181.0
586060,CCC,2014B,0.8239856270292744,75.71428571428571,472.0
586436,CCC,2014B,0.9538683754260314,75.71428571428571,59.0
587179,CCC,2014B,0.9722580753855629,75.71428571428571,31.0
587585,CCC,2014B,0.9510876234949004,75.71428571428571,34.0
588059,CCC,2014B,0.9710135765579712,75.71428571428571,111.0
588464,CCC,2014B,0.8478398712821738,37.75,228.0
588590,CCC,2014B,0.818636882989163,50.0,260.0
588694,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
588846,CCC,2014B,0.7978665784605566,34.5,563.0
589018,CCC,2014B,0.7027432594902271,59.0,463.0
589023,CCC,2014B,0.8467336029238659,75.71428571428571,390.0
589108,CCC,2014B,0.9582867198052278,75.71428571428571,0.0
589722,CCC,2014B,0.8070827733139329,10.0,266.0
590072,CCC,2014B,0.9731870860832271,75.71428571428571,21.0
590699,CCC,2014B,0.869712261960034,75.71428571428571,411.0
590881,CCC,2014B,0.9731870860832271,75.71428571428571,45.0
590914,CCC,2014B,0.7062668011061666,45.5,679.0
591619,CCC,2014B,0.7456141059436376,54.0,280.0
591655,CCC,2014B,0.829223466992459,56.857142857142854,95.0
592158,CCC,2014B,0.835075403797904,0.0,360.0
592284,CCC,2014B,0.8783345747550765,0.0,95.0
592407,CCC,2014B,0.8722929467238602,10.0,97.0
592429,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
592684,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
592876,CCC,2014B,0.9731870860832271,75.71428571428571,37.0
593071,CCC,2014B,0.9537164367067068,75.71428571428571,215.0
594851,CCC,2014B,0.9731870860832271,75.71428571428571,54.0
595324,CCC,2014B,0.9604846291041567,75.71428571428571,0.0
595356,CCC,2014B,0.8032882886639091,42.0,711.0
596029,CCC,2014B,0.7898444465182436,52.0,0.0
596699,CCC,2014B,0.7242583811120202,66.91666666666667,0.0
597181,CCC,2014B,0.9510876234949004,75.71428571428571,1.0
597817,CCC,2014B,0.7439810998809275,66.0,95.0
598666,CCC,2014B,0.7669058569969225,58.333333333333336,0.0
598924,CCC,2014B,0.9031229350856305,75.71428571428571,223.0
599263,CCC,2014B,0.7517375106159448,49.55555555555556,653.0
599547,CCC,2014B,0.9677735632553159,75.71428571428571,132.0
599615,CCC,2014B,0.8721193392990435,34.0,135.0
599986,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
600436,CCC,2014B,0.7768510247697564,63.2,116.0
600859,CCC,2014B,0.9731870860832271,75.71428571428571,68.0
600879,CCC,2014B,0.9545819152472932,75.71428571428571,0.0
600975,CCC,2014B,0.8613093661904838,10.0,144.0
601021,CCC,2014B,0.7220958718622319,68.38461538461539,178.0
601731,CCC,2014B,0.9801834957079505,75.71428571428571,45.0
602585,CCC,2014B,0.9690254650436266,75.71428571428571,134.0
602891,CCC,2014B,0.981482340909946,75.71428571428571,63.0
603053,CCC,2014B,0.9545819152472932,75.71428571428571,0.0
603239,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
603791,CCC,2014B,0.9687740005157021,75.71428571428571,93.0
603999,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
604078,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
604480,CCC,2014B,0.9604846291041567,75.71428571428571,0.0
604559,CCC,2014B,0.829223466992459,57.0,113.0
604643,CCC,2014B,0.9731870860832271,75.71428571428571,50.0
604655,CCC,2014B,0.774252785362113,57.5,336.0
604665,CCC,2014B,0.9604846291041567,75.71428571428571,0.0
605130,CCC,2014B,0.9461532838377518,75.71428571428571,0.0
605926,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
606025,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
606205,CCC,2014B,0.9545819152472932,75.71428571428571,0.0
606300,CCC,2014B,0.9545819152472932,75.71428571428571,0.0
606350,CCC,2014B,0.8544343788994254,40.0,181.0
606417,CCC,2014B,0.9467004203735536,75.71428571428571,0.0
606663,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
606828,CCC,2014B,0.9491250823974074,75.71428571428571,76.0
606930,CCC,2014B,0.7417133255872997,72.0,58.0
607060,CCC,2014B,0.7950017692393601,44.0,418.0
607063,CCC,2014B,0.9731870860832271,75.71428571428571,30.0
607411,CCC,2014B,0.7231264091127653,72.0,314.0
607442,CCC,2014B,0.9489829023026207,75.71428571428571,104.0
607703,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
608549,CCC,2014B,0.962277938035908,75.71428571428571,0.0
608750,CCC,2014B,0.972520431542183,75.71428571428571,23.0
608923,CCC,2014B,0.7079735221371838,49.0,751.0
609241,CCC,2014B,0.9722580753855629,75.71428571428571,7.0
609450,CCC,2014B,0.7023352336582117,54.0,530.0
609489,CCC,2014B,0.8026214756501404,28.0,369.0
609828,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
610718,CCC,2014B,0.9510876234949004,75.71428571428571,18.0
611750,CCC,2014B,0.9604846291041567,75.71428571428571,0.0
611865,CCC,2014B,0.8457822231716041,47.0,160.0
612124,CCC,2014B,0.9420595667574752,75.71428571428571,0.0
612287,CCC,2014B,0.8156280264657237,20.0,210.0
612805,CCC,2014B,0.9545819152472932,75.71428571428571,0.0
612822,CCC,2014B,0.817050378409548,47.5,356.0
613116,CCC,2014B,0.9491250823974074,75.71428571428571,82.0
613120,CCC,2014B,0.9604846291041567,75.71428571428571,0.0
613280,CCC,2014B,0.9722580753855629,75.71428571428571,2.0
613387,CCC,2014B,0.9489829023026207,75.71428571428571,98.0
613390,CCC,2014B,0.9325408288639665,75.71428571428571,0.0
613417,CCC,2014B,0.972479198223878,75.71428571428571,80.0
613441,CCC,2014B,0.8595236044156137,20.0,141.0
613873,CCC,2014B,0.9545819152472932,75.71428571428571,0.0
614263,CCC,2014B,0.7220911220956995,70.0,99.0
614345,CCC,2014B,0.812759626150515,0.0,215.0
614733,CCC,2014B,0.8324873053766453,49.5,252.0
614952,CCC,2014B,0.8068165089519246,20.0,497.0
615246,CCC,2014B,0.8360289368007328,30.0,168.0
615321,CCC,2014B,0.8521738506182044,20.0,72.0
615407,CCC,2014B,0.9666797665082801,75.71428571428571,36.0
616333,CCC,2014B,0.9467004203735536,75.71428571428571,0.0
616334,CCC,2014B,0.7767135004547745,44.833333333333336,688.0
617186,CCC,2014B,0.9510876234949004,75.71428571428571,22.0
617307,CCC,2014B,0.9604846291041567,75.71428571428571,0.0
617331,CCC,2014B,0.7429359145940134,60.0,233.0
617898,CCC,2014B,0.9491250823974074,75.71428571428571,83.0
617925,CCC,2014B,0.9370414517150225,75.71428571428571,225.0
618002,CCC,2014B,0.7738160433579826,50.0,298.0
